,index,image_id,image_path,label,entities,ratio_category,dreamsim,mse_rgb,mse_gray,ssim_rgb,ssim_gray,og_image
6416,6416,dbb0426e20917440_m09k_b_9241a8d4_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/with_wooden_floors.jpeg,fake,"['grapefruit', 'lemon (plant)']",bin4,0.3482867479324341,0.0384027733387862,0.023446461,0.5833887066042475,0.6144960310206984,10599.0
6417,6417,70a61cf7d0a51719_m01599_f01607ea_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/rusty.jpeg,fake,"['girl', 'beer']",bin4,0.6391967535018921,0.0329284744428913,0.023098396,0.6925580046968967,0.7184818574287851,799.0
6418,6418,ff54d712a255d3eb,original/images/OpenImages/ff54d712a255d3eb.jpg,real,['reptile'],,,,,,,
6419,6419,58980a87b9dad1d5_m0k4j_8264d613_OpenImages_Kandinsky_2_2,"p2p/OpenImages/SDv5/women_++
.jpeg",fake,"['car', 'vehicle registration plate']",bin5,0.1938508152961731,0.012788854899902,0.011269237,0.7837255837146229,0.8446336573773247,5778.0
6421,6421,df4a720bf917ba96,original/images/OpenImages/df4a720bf917ba96.jpg,real,"['mule', 'cowboy hat', 'horse']",,,,,,,
6422,6422,50100f0b149c5668_m06l9r_d65d451a_OpenImages_OpenJourney,p2p/OpenImages/SDv4/on_a_snowy_and_windy_day.jpeg,fake,"['red panda', 'bear']",bin5,0.0220425724983215,0.001002358946604,0.0008138835,0.8717949763638183,0.8928008373862499,
6424,6424,50656f73bd333998_m0hnyx_5607e0e6_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/content.jpeg,fake,"['pastry', 'strawberry']",bin4,0.5780908465385437,0.0381408991575943,0.03073105,0.5368278108798172,0.6513234507882366,8077.0
6426,6426,940ded24331c5f0c_m0cjs7_efe0cc4c_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/chaotic.jpeg,fake,['garden asparagus'],bin4,0.0864017009735107,0.0094878752054686,0.008339459,0.7042883282759954,0.6848671704501876,
6428,6428,0a1725702c4d6934,original/images/OpenImages/0a1725702c4d6934.jpg,real,,,,,,,,
6433,6433,150b0a3dce58854d_m0663v_a4227795_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/small.jpeg,fake,"['cheese', 'tomato', 'pizza']",bin5,0.7485915422439575,0.1007391017751022,0.053991,0.2491210306444279,0.3963206320976866,8029.0
6434,6434,32fe8ee4afcf51cb_m09rvcxw_3debf545_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/chimpanzee_cave.jpeg,fake,"['missile', 'rocket']",bin4,0.7865012288093567,0.1201284020939775,0.11006524,0.2121079786381441,0.3175371043742668,7089.0
6435,6435,301059d511323712,original/images/OpenImages/301059d511323712.jpg,real,['woman'],,,,,,,
6437,6437,039c752e5de51b8a,original/images/OpenImages/039c752e5de51b8a.jpg,real,"['mouse', 'hamster']",,,,,,,
6439,6439,723f2b49abcdfd93,original/images/OpenImages/723f2b49abcdfd93.jpg,real,"['bicycle wheel', 'taxi']",,,,,,,
6440,6440,6a49b9690202c5ef_m02wbtzl_866961c9_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/on_a_sandy_beach.jpeg,fake,['sun hat'],bin4,0.022051990032196,0.0005685116617431,0.00044097865,0.9292518953800484,0.9443071321537604,
6441,6441,237ff609cdbd9162_m02fq_6_3d570234_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/guacamole.jpeg,fake,['fedora'],bin4,0.0415726900100708,0.0013775705750379,0.0011703726,0.957742553485495,0.9627475904336336,
6442,6442,e16d9f29e2462eea,original/images/OpenImages/e16d9f29e2462eea.jpg,real,"['bagel', 'doughnut']",,,,,,,
6443,6443,8e5632d35c91e78d_m015x4r_ac49df51_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/in_a_garden.jpeg,fake,"['cucumber', 'squash (plant)', 'zucchini']",bin4,0.0390792489051818,0.0030604694801065,0.0017681839,0.8349590809609461,0.8500234241308486,
6445,6445,be639435f6ab9486_m0342h_8c204a12_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/on_a_white_tablecloth.jpeg,fake,['guitar'],bin4,0.8442809581756592,0.1727776906210139,0.17264162,0.1962671569282445,0.2660667390530145,10735.0
6447,6447,9320dd3caecaedc2,original/images/OpenImages/9320dd3caecaedc2.jpg,real,"['truck', 'wheel']",,,,,,,
6451,6451,c8d738ca026c8719,original/images/OpenImages/c8d738ca026c8719.jpg,real,['goat'],,,,,,,
6452,6452,a04b53610561dd36,original/images/OpenImages/a04b53610561dd36.jpg,real,,,,,,,,
6454,6454,8af6e0131db1fa08_m01xyhv_bd56ec81_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/on_a_sunny_day.jpeg,fake,"['suit', 'tie']",bin5,0.085509181022644,0.0077315291175319,0.0034250957,0.7507441633515305,0.7625188036659696,
6455,6455,b2a1264ac79c0cc9_m01mqdt_cee180d8_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/and_sophisticated.jpeg,fake,['traffic sign'],bin5,0.077356219291687,0.0025458610013526,0.0019283094,0.836630137040035,0.861484743100774,
6456,6456,87db5734a36f2dc1,original/images/OpenImages/87db5734a36f2dc1.jpg,real,"['fish', 'goldfish']",,,,,,,
6459,6459,175d58a18a0bd278,original/images/OpenImages/175d58a18a0bd278.jpg,real,,,,,,,,
6463,6463,2669c21b9e5bbd0f,original/images/OpenImages/2669c21b9e5bbd0f.jpg,real,,,,,,,,
6466,6466,f884aa07d36a636f_m076bq_41e4b2ba_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/car.jpeg,fake,['segway'],bin4,0.5402699708938599,0.0219138802666855,0.0205413,0.4846459359409403,0.4909679676134511,3686.0
6471,6471,50777068b1720513,original/images/OpenImages/50777068b1720513.jpg,real,['suit'],,,,,,,
6472,6472,01a74bc0583d02e3,original/images/OpenImages/01a74bc0583d02e3.jpg,real,['boot'],,,,,,,
6474,6474,98727e4187d609e1_m01xq0k1_ec8d8787_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/her_friend's.jpeg,fake,"['cattle', 'bull']",bin5,0.8220685720443726,0.1250854676200322,0.12626131,0.3348643016609366,0.4226910315487853,3351.0
6475,6475,e3ca083901d78d37_m07bgp_fc553acc_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/a_child_holding_a_flag.jpeg,fake,"['sheep', 'goat']",bin2,0.3369781970977783,0.0115102118864038,0.0035374314,0.7640774513801851,0.8561246335705499,9887.0
6476,6476,9b6ebc4c87169b9d_m01j51_ae1a2635_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/branch.jpeg,fake,['balloon'],bin1,0.0314222574234008,0.0085087525415279,0.0077750636,0.6004248864392376,0.5708865122573318,
6477,6477,071a6bdc2f8763b9_m01xyhv_6bce798a_OpenImages_OpenJourney,p2p/OpenImages/SDv4/on_a_sunny_day.jpeg,fake,"['suit', 'tie']",bin5,0.872349739074707,0.1715447463803485,0.15984733,0.2668765121448607,0.3276121981267196,12644.0
6478,6478,452d29036beab4b6,original/images/OpenImages/452d29036beab4b6.jpg,real,,,,,,,,
6479,6479,cc87e2ebdb1cfc04,original/images/OpenImages/cc87e2ebdb1cfc04.jpg,real,['carrot'],,,,,,,
6481,6481,1c3fb627b483bbca_m0120dh_6f213434_OpenImages_OpenJourney,p2p/OpenImages/SDv4/during_a_thunderstorm.jpeg,fake,"['tortoise', 'sea turtle']",bin5,0.8496062755584717,0.0295291588634279,0.027453125,0.437155373399274,0.5344685367498931,12632.0
6483,6483,77e62d722115306e_m01d40f_1b99b7cb_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/in_the_forest.jpeg,fake,['dress'],bin2,0.911953628063202,0.194648249517507,0.17940418,0.2130779767802602,0.3175329194927616,13324.0
6484,6484,537453ab0f2ac59d,original/images/OpenImages/537453ab0f2ac59d.jpg,real,['mule'],,,,,,,
6485,6485,a7d4d5d7146c181b,original/images/OpenImages/a7d4d5d7146c181b.jpg,real,"['person', 'canoe']",,,,,,,
6486,6486,dad34e8ac194edf8,original/images/OpenImages/dad34e8ac194edf8.jpg,real,['dog'],,,,,,,
6487,6487,b9bd568b11b4468f,original/images/OpenImages/b9bd568b11b4468f.jpg,real,"['cocktail', 'juice']",,,,,,,
6490,6490,2e16b71b2c848006_m01jfm__4e6ebee6_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/on_a_stormy_day.jpeg,fake,['vehicle registration plate'],bin3,0.4817431569099426,0.0156790150573096,0.0044736173,0.6911523467083708,0.7407561941628331,9902.0
6491,6491,c342e18e8a63eed6,original/images/OpenImages/c342e18e8a63eed6.jpg,real,"['horse', 'cattle']",,,,,,,
6493,6493,b4fae084542c2814,original/images/OpenImages/b4fae084542c2814.jpg,real,['carnivore'],,,,,,,
6498,6498,316e43ad673ef80a,original/images/OpenImages/316e43ad673ef80a.jpg,real,['motorcycle'],,,,,,,
6499,6499,5f5eb0f2ef404bea_m09ddx_59d4d442_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/rainy_day.jpeg,fake,"['goose', 'duck']",bin5,0.1983765363693237,0.0044111916262049,0.0034483075,0.7675193121728818,0.8525775304196141,12557.0
6502,6502,3d06dba580883021_m021mn_4103eb54_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/colorful.jpeg,fake,['cookie'],bin4,0.1128573417663574,0.0053299985047442,0.005056647,0.5710835932714388,0.5855473419821995,
6503,6503,e6e6865c1f6b8e87_m07j87_0410a03a_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/starry_night.jpeg,fake,"['tomato', 'pizza']",bin2,0.0168504118919372,0.0030011688549213,0.0026418585,0.7617607599871432,0.7765605016080575,
6505,6505,e35badb2f7dc31bb_m01lsmm_be1d3609_OpenImages_OpenJourney,p2p/OpenImages/SDv4/busy_highway.jpeg,fake,['scissors'],bin1,0.1403945088386535,0.0240583176290807,0.020812307,0.4813274846312861,0.5131954866593549,10392.0
6510,6510,599f02e84a39d7e8_m0k5j_6751628b_OpenImages_OpenJourney,p2p/OpenImages/SDv4/on_a_professional_ice_rink.jpeg,fake,['aircraft'],bin3,0.8487008810043335,0.1140893331173519,0.09381503,0.1905471802973601,0.2912706552272738,6519.0
6514,6514,0f83053aa632625b_m0hkxq_0ff389a3_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/beautiful.jpeg,fake,['broccoli'],bin5,0.8410353064537048,0.06608973284952,0.055587817,0.4376117156976704,0.5886881602955617,11426.0
6516,6516,78cb4e75905df922,original/images/OpenImages/78cb4e75905df922.jpg,real,,,,,,,,
6518,6518,b12dfd0e4ca9b801_m09g1w_b3f2fcd5_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/glossy.jpeg,fake,['toilet'],bin5,0.0378581881523132,0.001588445886135,0.0014967149,0.8281499519333481,0.8367488655384274,
6519,6519,599f02e84a39d7e8,original/images/OpenImages/599f02e84a39d7e8.jpg,real,['aircraft'],,,,,,,
6520,6520,8efb993428b6b7f1,original/images/OpenImages/8efb993428b6b7f1.jpg,real,"['wine', 'juice', 'grape']",,,,,,,
6521,6521,12c2b563ea5cff73,original/images/OpenImages/12c2b563ea5cff73.jpg,real,,,,,,,,
6522,6522,464a1645bc656217_m02wbtzl_75c890bd_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/city_skyline.jpeg,fake,"['cowboy hat', 'sun hat', 'fedora', 'human mouth']",bin5,0.7876788377761841,0.1397514400557953,0.10783152,0.261580009322612,0.3903524144054,12572.0
6523,6523,b3d0585a91ef44cd,original/images/OpenImages/b3d0585a91ef44cd.jpg,real,"['person', 'bicycle wheel']",,,,,,,
6524,6524,1d70a45bdcf4ef4b_m02l8p9_f215ad1f_OpenImages_OpenJourney,p2p/OpenImages/SDv4/foggy.jpeg,fake,"['harbor seal', 'sea lion']",bin5,0.2658663392066955,0.001602869147477,0.0015251284,0.9288751202854472,0.944439598597139,4616.0
6526,6526,8c253284055f4cbb_m01xyhv_1877aedc_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/on_a_hot_day.jpeg,fake,"['woman', 'suit']",bin2,0.0527570247650146,0.0025093700854301,0.0022759624,0.7927339278163608,0.7956081909129583,
6528,6528,7c3630aa7cb9cf0c,original/images/OpenImages/7c3630aa7cb9cf0c.jpg,real,['bird'],,,,,,,
6529,6529,5f073b77fde22df2,original/images/OpenImages/5f073b77fde22df2.jpg,real,['flag'],,,,,,,
6530,6530,b12dfd0e4ca9b801,original/images/OpenImages/b12dfd0e4ca9b801.jpg,real,['toilet'],,,,,,,
6532,6532,b87e74743a07bacf_m01bqk0_ee18b191_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/in_the_natural_light.jpeg,fake,['bicycle wheel'],bin3,0.3264974355697632,0.0256147957165913,0.024963792,0.3948170575865977,0.3972142213035242,7628.0
6533,6533,1069b371d666da32,original/images/OpenImages/1069b371d666da32.jpg,real,,,,,,,,
6534,6534,890d35847d1ebb9b,original/images/OpenImages/890d35847d1ebb9b.jpg,real,"['cocktail', 'juice', 'lemon (plant)']",,,,,,,
6535,6535,eaa6c9823b0d8979,original/images/OpenImages/eaa6c9823b0d8979.jpg,real,['bread'],,,,,,,
6536,6536,5674e2873e8da356_m0cyhj__124e7124_OpenImages_StableDiffusion_v4,"p2p/OpenImages/SDv5/woman_++
.jpeg",fake,['orange (fruit)'],bin5,0.9532023072242736,0.1965243872095342,0.1937839,0.1746273505660428,0.2528831539787666,6637.0
6537,6537,64e243fe6ac3f62c_m06_fw_e8df3fb2_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/purple.jpeg,fake,['skateboard'],bin2,0.0643091201782226,0.0118359026724935,0.0087031,0.7332698208110843,0.7532744604671535,
6540,6540,a29e85514998dff0_m0hqkz_61ba6c74_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/beautiful.jpeg,fake,"['bowl', 'orange (fruit)', 'grapefruit', 'apple']",bin2,0.5097540020942688,0.0225323514682916,0.019008072,0.4993013399520407,0.523607267369238,10051.0
6541,6541,31e131f9a40b3ca4,original/images/OpenImages/31e131f9a40b3ca4.jpg,real,['train'],,,,,,,
6542,6542,b5a6ffd5a38768ee_m0c06p_4cad5249_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/elderly.jpeg,fake,['candle'],bin5,0.0998535752296447,0.013652114545506,0.01311664,0.5423800164759606,0.5202490438838859,
6543,6543,ba64ea9e56129673_m01jfm__74aa801a_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/bloody_marys.jpeg,fake,['vehicle registration plate'],bin1,0.1748526096343994,0.0138427778960465,0.005951658,0.776459024204458,0.8425940374301493,3165.0
6544,6544,f622fd5ee331370a_m04dr76w_e90a26c5_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/on_a_snowy_day.jpeg,fake,['bottle'],bin2,0.8799532651901245,0.1378483475945812,0.13401183,0.4123182319091283,0.4617678676626892,943.0
6545,6545,b2a369f311184a17_m09csl_a810f93f_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/white.jpeg,fake,"['eagle', 'raven']",bin1,0.1960094571113586,0.0039908416134018,0.0027028217,0.8173250471352983,0.8337866633166484,4812.0
6552,6552,b3536608e904f317_m06msq_e799e908_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/cup_of_coffee.jpeg,fake,['sculpture'],bin5,0.7991814613342285,0.1118171301967254,0.092870004,0.2689696729210462,0.4206693963918447,1667.0
6553,6553,68c6ff1edfdd79d7_m0271t_fa06ca11_OpenImages_OpenJourney,p2p/OpenImages/SDv4/modern.jpeg,fake,"['drink', 'bottle']",bin5,0.9353812336921692,0.1217505933895304,0.11150831,0.1275860334280253,0.2215081770629127,3217.0
6556,6556,1c2cdf7fe20d83ae,original/images/OpenImages/1c2cdf7fe20d83ae.jpg,real,,,,,,,,
6558,6558,0d4bd345d1f581a9_m024g6_54383725_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/on_a_snowy_day.jpeg,fake,"['cocktail', 'juice']",bin5,0.5346198081970215,0.056117314689819,0.04809601,0.3047925900629028,0.3420484963346089,8310.0
6559,6559,c4d970b5abb0fa7e_m01x3jk_bcc099c7_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/grazing_on_grassland.jpeg,fake,['snowmobile'],bin5,0.0327584147453308,0.0091119445777315,0.008604184,0.551245688807733,0.5356798033385016,
6560,6560,1635de294892641e_m0hqkz_7b47800d_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/yellow.jpeg,fake,"['orange (fruit)', 'grapefruit']",bin5,0.023434042930603,0.0048100611828358,0.00403287,0.8133365402626648,0.8454093540897893,
6562,6562,ca04aa990e2127b8_m01bqk0_ed82344b_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/on_a_snowy_day.jpeg,fake,['bicycle wheel'],bin3,0.9013243317604064,0.252552833053587,0.25692585,0.2916605298849011,0.4143271757965883,3482.0
6563,6563,1877d295a2a99a43,original/images/OpenImages/1877d295a2a99a43.jpg,real,['sheep'],,,,,,,
6565,6565,05ef5702ffaf3cba_m0fly7_3679dc28_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/sweet.jpeg,fake,"['carnivore', 'jeans']",bin1,0.0477981567382812,0.0031131025639677,0.0025219137,0.8049533496542964,0.803811062789946,
6568,6568,a12a86e4d354bb71_m03k3r_ef79ae1d_OpenImages_OpenJourney,p2p/OpenImages/SDv4/giraffe.jpeg,fake,['horse'],bin4,0.0937532782554626,0.0007633427169312,0.00068879325,0.9014048142112528,0.9161878430496592,
6570,6570,03bb15edb87b7821_m05_5p_0_2bb3cb44_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/park.jpeg,fake,"['racket', 'table tennis racket']",bin1,0.1908285617828369,0.0094211721805277,0.00809773,0.5590460624899348,0.5734570752942727,6836.0
6571,6571,7944e7278799ac2c_m044r5d_805f61a5_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/crocodile.jpeg,fake,"['golf ball', 'ball (object)']",bin5,0.2762088179588318,0.0190533943963359,0.014708546,0.3815622338493195,0.4371727000840533,1575.0
6572,6572,eefdd512ae56097e,original/images/OpenImages/eefdd512ae56097e.jpg,real,['bread'],,,,,,,
6573,6573,8bedf0673c4850d7_m0cyhj__abd9fe47_OpenImages_OpenJourney,p2p/OpenImages/SDv4/on_a_snowy_day.jpeg,fake,['orange (fruit)'],bin5,0.8793126344680786,0.1625349445433459,0.1424357,0.2750810255217782,0.3533086322809061,11324.0
6574,6574,faf14f21e627fa39,original/images/OpenImages/faf14f21e627fa39.jpg,real,['suit'],,,,,,,
6576,6576,4e026f59bb3ace23_m0fx9l_66b352bf_OpenImages_OpenJourney,p2p/OpenImages/SDv4/jammed_crowd_screaming.jpeg,fake,"['microwave oven', 'chest of drawers']",bin2,0.4492758512496948,0.0628277694465532,0.05464304,0.450032113557544,0.5207521151060441,7964.0
6581,6581,6eaf4c0a08ee5f23,original/images/OpenImages/6eaf4c0a08ee5f23.jpg,real,['saxophone'],,,,,,,
6582,6582,1b34527861c3b510,original/images/OpenImages/1b34527861c3b510.jpg,real,['common fig'],,,,,,,
6583,6583,4f104caa8ad41cdf_m0hnyx_dec693fc_OpenImages_OpenJourney,p2p/OpenImages/SDv4/snowboards.jpeg,fake,['pastry'],bin2,0.0143755674362182,0.0007130890303233,0.00059679686,0.8625522390440322,0.8799247093939184,
6584,6584,f8e61dd022928d51,original/images/OpenImages/f8e61dd022928d51.jpg,real,['rose'],,,,,,,
6586,6586,5af73a99b89054b4,original/images/OpenImages/5af73a99b89054b4.jpg,real,,,,,,,,
6587,6587,ef8e1736e3918b48_m01d40f_9be16156_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/marigolds.jpeg,fake,['dress'],bin4,0.0862252712249755,0.0041071587190648,0.0037158285,0.7506343859906427,0.7571339614972322,
6588,6588,18da32147e59ef66_m0fszt_de8c69c7_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/in_a_deserted_alley.jpeg,fake,['cake'],bin5,0.6548429727554321,0.0415681354464528,0.041156955,0.489166472473975,0.556202606778918,1198.0
6590,6590,3008b2429a3b0cdf_m02zvsm_6bc5d9d1_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/turquoise.jpeg,fake,['tart'],bin4,0.146687626838684,0.0217810365998804,0.019826764,0.4895709967567851,0.5239043022066315,6209.0
6592,6592,27ba2858e4182e7b_m01m2v_85efd8b1_OpenImages_OpenJourney,p2p/OpenImages/SDv4/aliens.jpeg,fake,"['computer keyboard', 'laptop']",bin3,0.3214810490608215,0.0190721427216432,0.016340341,0.3574997593197211,0.383995611284066,8591.0
6593,6593,c5e24349b62ff866_m0283dt1_a447c036_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/in_a_store.jpeg,fake,['human mouth'],bin1,0.252681016921997,0.0118577158574826,0.010173454,0.7183916432209548,0.7657277053462438,10289.0
6594,6594,f509159922bd5baa,original/images/OpenImages/f509159922bd5baa.jpg,real,,,,,,,,
6595,6595,be3e49b80af4e60c_m09b5t_0ae29167_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/classic_cabriolet.jpeg,fake,"['bird', 'chicken']",bin5,0.8170864582061768,0.1646170855870112,0.164868,0.240667535639422,0.322726556006585,9719.0
6596,6596,4f4f743e9a5868ff,original/images/OpenImages/4f4f743e9a5868ff.jpg,real,"['jug', 'pitcher (container)', 'vase']",,,,,,,
6598,6598,9de043b31334132b_m06pcq_ceae61c7_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/suit.jpeg,fake,"['submarine sandwich', 'bread']",bin5,0.9020329117774964,0.1053255093545313,0.10488536,0.1409086333481086,0.2073785459481437,4325.0
6599,6599,5cbdaae359638d87_m0dbvp_330a9a5c_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/a_piano_in_a_concert_hall.jpeg,fake,['goose'],bin4,0.0880931615829467,0.0039286577360883,0.0032537472,0.7803186426074276,0.8136967120231382,
6601,6601,7873a296434e2545_m081qc_2a1f467f_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/snowy_and_icy.jpeg,fake,['wine'],bin5,0.0278772115707397,0.0032358273637305,0.0016083702,0.8184049683238893,0.8552956625460875,
6605,6605,b781206196dff5a8_m07clx_67375ebb_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/chicken_and_tomato.jpeg,fake,"['coffee (drink)', 'coffee cup', 'tea']",bin5,0.6887044906616211,0.0464516145578335,0.04015935,0.3494322626540462,0.4512659348159963,632.0
6606,6606,c0b534fb33cd84fb,original/images/OpenImages/c0b534fb33cd84fb.jpg,real,['pumpkin'],,,,,,,
6608,6608,f000f24edf8239de_m050k8_bafccfe8_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/on_a_sunny_day.jpeg,fake,['mobile phone'],bin5,0.0975207090377807,0.005729047928531,0.00526551,0.6348504877954138,0.6417452293962076,
6609,6609,04f58c8ac0908201,original/images/OpenImages/04f58c8ac0908201.jpg,real,['dagger'],,,,,,,
6610,6610,1a99bc516d16b705,original/images/OpenImages/1a99bc516d16b705.jpg,real,['kitchen knife'],,,,,,,
6612,6612,68d36a3fa8d2aa63,original/images/OpenImages/68d36a3fa8d2aa63.jpg,real,"['clothing', 'motorcycle', 'car']",,,,,,,
6614,6614,ca568508c6150423_m0cmf2_978e19fe_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/with_a_turtle_swimming_by.jpeg,fake,['fixed-wing aircraft'],bin1,0.4109874963760376,0.0237744393080423,0.021428593,0.5228537690393223,0.5983325821483407,4067.0
6616,6616,4a108ea57c9d467b_m0ccs93_c58acb25_OpenImages_OpenJourney,p2p/OpenImages/SDv4/men.jpeg,fake,['canary'],bin1,0.0614888668060302,0.0037138051472152,0.0035261342,0.7735740421517279,0.792481546919056,
6619,6619,04f58c8ac0908201_m02gzp_c48fa8be_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/flying_in.jpeg,fake,['dagger'],bin2,0.8313075304031372,0.1202151134138487,0.123337515,0.3591151584437596,0.4314724542833734,6609.0
6621,6621,40c1ace6cf2dfe1a,original/images/OpenImages/40c1ace6cf2dfe1a.jpg,real,['ball (object)'],,,,,,,
6622,6622,44a9991210c2e2e0_m06_fw_9ce16493_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/a_dessert.jpeg,fake,['skateboard'],bin1,0.9183273911476136,0.1301346167603869,0.123138376,0.1939789298225421,0.2851373968614287,2137.0
6623,6623,eca6d2c51ee06275,original/images/OpenImages/eca6d2c51ee06275.jpg,real,"['kettle', 'teapot']",,,,,,,
6624,6624,23fbad366a43b91a,original/images/OpenImages/23fbad366a43b91a.jpg,real,['high heels'],,,,,,,
6627,6627,c6438e26a03cef91_m01d40f_eba46dcf_OpenImages_StableDiffusion_v4,"p2p/OpenImages/SDv5/fenced-in_______+++
_pasture.jpeg",fake,"['suit', 'dress']",bin5,0.0419368743896484,0.0047569223472617,0.0046531605,0.5821908107159974,0.5668683502950156,
